TransactionId,FraudResult
TransactionId_51718,1
TransactionId_115302,1
TransactionId_123768,1
TransactionId_48734,1
TransactionId_131810,1
TransactionId_93713,1
TransactionId_40136,1
TransactionId_53633,1
TransactionId_119418,1
TransactionId_67938,1
TransactionId_113740,1
TransactionId_18941,1
TransactionId_139649,1
TransactionId_81436,1
TransactionId_11414,1
TransactionId_129036,1
TransactionId_96823,1
TransactionId_92621,1
TransactionId_124217,1
TransactionId_10746,1
TransactionId_48526,1
TransactionId_2822,1
TransactionId_117239,1
TransactionId_10660,1
TransactionId_1400,1
TransactionId_137478,1
TransactionId_100854,1
TransactionId_41698,1
TransactionId_130421,1
TransactionId_39209,1
TransactionId_37337,1
TransactionId_16404,1
TransactionId_98180,1
TransactionId_25659,1
TransactionId_130537,1
TransactionId_32129,1
TransactionId_129012,1
TransactionId_99733,1
TransactionId_133090,1
TransactionId_102225,1
TransactionId_32464,1
TransactionId_10573,1
TransactionId_117233,1
TransactionId_52678,1
TransactionId_52265,1
TransactionId_77151,1
TransactionId_17812,1
TransactionId_115510,1
TransactionId_58338,1
TransactionId_118820,1
TransactionId_120142,1
TransactionId_31406,1
TransactionId_2220,1
TransactionId_127530,1
TransactionId_58555,1
TransactionId_93162,1
TransactionId_140198,1
TransactionId_46223,1
TransactionId_58100,1
TransactionId_91253,1
TransactionId_6177,1
TransactionId_79265,1
TransactionId_102761,1
TransactionId_109080,1
TransactionId_17204,1
TransactionId_52307,1
TransactionId_125707,1
TransactionId_52918,1
TransactionId_97392,1
TransactionId_112842,1
TransactionId_47109,1
TransactionId_40647,1
TransactionId_131852,1
TransactionId_85562,1
TransactionId_24361,1
TransactionId_32119,1
TransactionId_46015,1
TransactionId_1340,1
TransactionId_120154,1
TransactionId_67019,1
TransactionId_107390,1
TransactionId_39354,1
TransactionId_65290,1
TransactionId_135741,1
TransactionId_60215,1
TransactionId_82149,1
TransactionId_66867,1
TransactionId_12211,1
TransactionId_18256,1
TransactionId_100977,1
TransactionId_117777,1
TransactionId_119899,1
TransactionId_128062,1
TransactionId_97573,1
TransactionId_135208,1
TransactionId_121361,1
TransactionId_80015,1
TransactionId_52018,1
TransactionId_137925,1
TransactionId_126005,1
TransactionId_109369,1
TransactionId_93675,1
TransactionId_127457,1
TransactionId_80007,1
TransactionId_112668,1
TransactionId_76944,1
TransactionId_40310,1
TransactionId_66832,1
TransactionId_91219,1
TransactionId_82739,1
TransactionId_60939,1
TransactionId_9329,1
TransactionId_63677,1
TransactionId_15816,1
TransactionId_113102,1
TransactionId_4792,1
TransactionId_45612,1
TransactionId_35966,1
TransactionId_40218,1
TransactionId_86535,1
TransactionId_133621,1
TransactionId_40684,1
TransactionId_68416,1
TransactionId_46327,1
TransactionId_1175,1
TransactionId_74134,1
TransactionId_56632,1
TransactionId_48309,1
TransactionId_45447,1
TransactionId_140248,1
TransactionId_100653,1
TransactionId_128075,1
TransactionId_86599,1
TransactionId_66781,1
TransactionId_64701,1
TransactionId_131941,1
TransactionId_67320,1
TransactionId_4404,1
TransactionId_90929,1
TransactionId_50856,1
TransactionId_59741,1
TransactionId_110849,1
TransactionId_46733,1
TransactionId_39741,1
TransactionId_117554,1
TransactionId_137938,1
TransactionId_59873,1
TransactionId_20169,1
TransactionId_87857,1
TransactionId_34154,1
TransactionId_139145,1
TransactionId_44346,1
TransactionId_72277,1
TransactionId_59101,1
TransactionId_107868,1
TransactionId_26554,1
TransactionId_88161,1
TransactionId_59124,1
TransactionId_9146,1
TransactionId_88440,1
TransactionId_114128,1
TransactionId_115546,1
TransactionId_31174,1
TransactionId_98238,1
TransactionId_14060,1
TransactionId_93804,1
TransactionId_110913,1
TransactionId_30209,1
TransactionId_103290,1
TransactionId_106675,1
TransactionId_69497,1
TransactionId_46092,1
TransactionId_139004,1
TransactionId_10143,1
TransactionId_77240,1
TransactionId_23510,1
TransactionId_49509,1
TransactionId_65962,1
TransactionId_135718,1
TransactionId_60798,1
TransactionId_60945,1
TransactionId_31847,1
TransactionId_115157,1
TransactionId_12330,1
TransactionId_18505,1
TransactionId_59447,1
TransactionId_119973,1
TransactionId_14175,1
TransactionId_101131,1
TransactionId_79907,1
TransactionId_58720,1
TransactionId_126595,1
TransactionId_21760,1
TransactionId_97748,1
TransactionId_27987,1
TransactionId_129792,1
TransactionId_38386,1
TransactionId_15787,1
TransactionId_60589,1
TransactionId_113993,1
TransactionId_78925,1
TransactionId_13811,1
TransactionId_19457,1
TransactionId_12972,1
TransactionId_69197,1
TransactionId_45897,1
TransactionId_46118,1
TransactionId_28799,1
TransactionId_82856,1
TransactionId_41609,1
TransactionId_28654,1
TransactionId_11483,1
TransactionId_46623,1
TransactionId_117912,1
TransactionId_75609,1
TransactionId_46412,1
TransactionId_122317,1
TransactionId_79022,1
TransactionId_68625,1
TransactionId_100539,1
TransactionId_103408,1
TransactionId_114465,1
TransactionId_82631,1
TransactionId_31955,1
TransactionId_129938,1
TransactionId_109980,1
TransactionId_72045,1
TransactionId_44215,1
TransactionId_9494,1
TransactionId_121820,1
TransactionId_117126,1
TransactionId_29524,1
TransactionId_74161,1
TransactionId_9472,1
TransactionId_134295,1
TransactionId_77561,1
TransactionId_59603,1
TransactionId_29294,1
TransactionId_24434,1
TransactionId_119570,1
TransactionId_139149,1
TransactionId_50609,1
TransactionId_58710,1
TransactionId_4626,1
TransactionId_93477,1
TransactionId_21259,1
TransactionId_28577,1
TransactionId_15188,1
TransactionId_69455,1
TransactionId_58256,1
TransactionId_21362,1
TransactionId_77875,1
TransactionId_67557,1
TransactionId_135807,1
TransactionId_71847,1
TransactionId_53298,1
TransactionId_127691,1
TransactionId_52205,1
TransactionId_107731,1
TransactionId_62519,1
TransactionId_129643,1
TransactionId_13209,1
TransactionId_107804,1
TransactionId_134063,1
TransactionId_10946,1
TransactionId_65804,1
TransactionId_53065,1
TransactionId_34029,1
TransactionId_109212,1
TransactionId_35,1
TransactionId_119997,1
TransactionId_47935,1
TransactionId_54773,1
TransactionId_86625,1
TransactionId_86530,1
TransactionId_118703,1
TransactionId_138234,1
TransactionId_33938,1
TransactionId_110138,1
TransactionId_76113,1
TransactionId_98751,1
TransactionId_27186,1
TransactionId_134441,1
TransactionId_115853,1
TransactionId_60015,1
TransactionId_115133,1
TransactionId_46775,1
TransactionId_71218,1
TransactionId_44127,1
TransactionId_42741,1
TransactionId_25210,1
TransactionId_23930,1
TransactionId_22510,1
TransactionId_90082,1
TransactionId_121381,1
TransactionId_15818,1
TransactionId_96073,1
TransactionId_86262,1
TransactionId_53445,1
TransactionId_57212,1
TransactionId_27050,1
TransactionId_105724,1
TransactionId_75074,1
TransactionId_121127,1
TransactionId_101508,1
TransactionId_24307,1
TransactionId_110928,1
TransactionId_135681,1
TransactionId_137958,1
TransactionId_42854,1
TransactionId_78318,1
TransactionId_18843,1
TransactionId_26160,1
TransactionId_26738,1
TransactionId_95157,1
TransactionId_67348,1
TransactionId_135058,1
TransactionId_47238,1
TransactionId_25045,1
TransactionId_17873,1
TransactionId_49312,1
TransactionId_9249,1
TransactionId_84383,1
TransactionId_69148,1
TransactionId_136745,1
TransactionId_19154,1
TransactionId_62967,1
TransactionId_6293,1
TransactionId_36628,1
TransactionId_82026,1
TransactionId_46542,1
TransactionId_31414,1
TransactionId_137959,1
TransactionId_63878,1
TransactionId_55016,1
TransactionId_27224,1
TransactionId_124653,1
TransactionId_12255,1
TransactionId_92436,1
TransactionId_8563,1
TransactionId_51413,1
TransactionId_34279,1
TransactionId_103358,1
TransactionId_112268,1
TransactionId_3298,1
TransactionId_77160,1
TransactionId_103356,1
TransactionId_124587,1
TransactionId_71614,1
TransactionId_109696,1
TransactionId_17913,1
TransactionId_139351,1
TransactionId_58938,1
TransactionId_20232,1
TransactionId_131435,1
TransactionId_78640,1
TransactionId_94071,1
TransactionId_23180,1
TransactionId_72518,1
TransactionId_83901,1
TransactionId_72783,1
TransactionId_80390,1
TransactionId_133601,1
TransactionId_1723,1
TransactionId_104049,1
TransactionId_20329,1
TransactionId_83094,1
TransactionId_3102,1
TransactionId_124022,1
TransactionId_125468,1
TransactionId_91644,1
TransactionId_43259,1
TransactionId_119001,1
TransactionId_86548,1
TransactionId_67891,1
TransactionId_58352,1
TransactionId_19201,1
TransactionId_24717,1
TransactionId_56579,1
TransactionId_119612,1
TransactionId_43423,1
TransactionId_76457,1
TransactionId_91017,1
TransactionId_34145,1
TransactionId_7956,1
TransactionId_13331,1
TransactionId_85664,1
TransactionId_9960,1
TransactionId_137085,1
TransactionId_136982,1
TransactionId_123404,1
TransactionId_65571,1
TransactionId_21405,1
TransactionId_35080,1
TransactionId_123385,1
TransactionId_42156,1
TransactionId_105055,1
TransactionId_113190,1
TransactionId_134961,1
TransactionId_131415,1
TransactionId_133077,1
TransactionId_91396,1
TransactionId_63961,1
TransactionId_13195,1
TransactionId_69810,1
TransactionId_71170,1
TransactionId_10168,1
TransactionId_139043,1
TransactionId_67143,1
TransactionId_71184,1
TransactionId_129608,1
TransactionId_15885,1
TransactionId_138047,1
TransactionId_38721,1
TransactionId_76909,1
TransactionId_133428,1
TransactionId_75859,1
TransactionId_46276,1
TransactionId_70143,1
TransactionId_27699,1
TransactionId_66405,1
TransactionId_17114,1
TransactionId_2952,1
TransactionId_44759,1
TransactionId_88442,1
TransactionId_23407,1
TransactionId_24937,1
TransactionId_85393,1
TransactionId_17903,1
TransactionId_100702,1
TransactionId_55149,1
TransactionId_86723,1
TransactionId_56773,1
TransactionId_35624,1
TransactionId_13393,1
TransactionId_138179,1
TransactionId_94152,1
TransactionId_35871,1
TransactionId_109799,1
TransactionId_103965,1
TransactionId_99265,1
TransactionId_49924,1
TransactionId_61309,1
TransactionId_27651,1
TransactionId_96082,1
TransactionId_7028,1
TransactionId_20395,1
TransactionId_48266,1
TransactionId_80058,1
TransactionId_65502,1
TransactionId_113524,1
TransactionId_138092,1
TransactionId_130176,1
TransactionId_72607,1
TransactionId_46781,1
TransactionId_136162,1
TransactionId_60431,1
TransactionId_98255,1
TransactionId_140386,1
TransactionId_65588,1
TransactionId_63576,1
TransactionId_95228,1
TransactionId_74271,1
TransactionId_101869,1
TransactionId_3747,1
TransactionId_110480,1
TransactionId_125744,1
TransactionId_36243,1
TransactionId_127613,1
TransactionId_77688,1
TransactionId_84608,1
TransactionId_65911,1
TransactionId_32480,1
TransactionId_111379,1
TransactionId_139563,1
TransactionId_116815,1
TransactionId_97241,1
TransactionId_118449,1
TransactionId_6907,1
TransactionId_96179,1
TransactionId_112007,1
TransactionId_68496,1
TransactionId_33369,1
TransactionId_112701,1
TransactionId_15361,1
TransactionId_111195,1
TransactionId_118878,1
TransactionId_19346,1
TransactionId_615,1
TransactionId_32452,1
TransactionId_135922,1
TransactionId_83017,1
TransactionId_110564,1
TransactionId_32131,1
TransactionId_1721,1
TransactionId_46203,1
TransactionId_15685,1
TransactionId_112286,1
TransactionId_60560,1
TransactionId_98976,1
TransactionId_48934,1
TransactionId_23114,1
TransactionId_24673,1
TransactionId_127883,1
TransactionId_78280,1
TransactionId_36249,1
TransactionId_121883,1
TransactionId_127302,1
TransactionId_115816,1
TransactionId_6762,1
TransactionId_110909,1
TransactionId_114936,1
TransactionId_135387,1
TransactionId_52884,1
TransactionId_134537,1
TransactionId_45178,1
TransactionId_133744,1
TransactionId_126767,1
TransactionId_70546,1
TransactionId_89094,1
TransactionId_52129,1
TransactionId_115457,1
TransactionId_137577,1
TransactionId_74945,1
TransactionId_114581,1
TransactionId_135174,1
TransactionId_5664,1
TransactionId_35047,1
TransactionId_117963,1
TransactionId_99661,1
TransactionId_72339,1
TransactionId_54598,1
TransactionId_27964,1
TransactionId_93168,1
TransactionId_3444,1
TransactionId_26880,1
TransactionId_67617,1
TransactionId_28676,1
TransactionId_115555,1
TransactionId_48108,1
TransactionId_24153,1
TransactionId_99003,1
TransactionId_124582,1
TransactionId_107991,1
TransactionId_66718,1
TransactionId_103678,1
TransactionId_9487,1
TransactionId_136705,1
TransactionId_17371,1
TransactionId_31199,1
TransactionId_96299,1
TransactionId_38432,1
TransactionId_4066,1
TransactionId_19349,1
TransactionId_68165,1
TransactionId_7376,1
TransactionId_138845,1
TransactionId_32737,1
TransactionId_106898,1
TransactionId_131029,1
TransactionId_129189,1
TransactionId_51147,1
TransactionId_21444,1
TransactionId_13267,1
TransactionId_81173,1
TransactionId_82437,1
TransactionId_6190,1
TransactionId_68170,1
TransactionId_53457,1
TransactionId_35502,1
TransactionId_15876,1
TransactionId_27950,1
TransactionId_110360,1
TransactionId_60929,1
TransactionId_77519,1
TransactionId_127219,1
TransactionId_61321,1
TransactionId_80107,1
TransactionId_104418,1
TransactionId_54328,1
TransactionId_123501,1
TransactionId_104411,1
TransactionId_95031,1
TransactionId_127477,1
TransactionId_44296,1
TransactionId_121664,1
TransactionId_84351,1
TransactionId_88515,1
TransactionId_64275,1
TransactionId_124286,1
TransactionId_76720,1
TransactionId_46248,1
TransactionId_118214,1
TransactionId_46848,1
TransactionId_66757,1
TransactionId_75182,1
TransactionId_110494,1
TransactionId_56439,1
TransactionId_61284,1
TransactionId_108203,1
TransactionId_94643,1
TransactionId_73393,1
TransactionId_34394,1
TransactionId_48621,1
TransactionId_92383,1
TransactionId_12427,1
TransactionId_37657,1
TransactionId_14185,1
TransactionId_102871,1
TransactionId_45539,1
TransactionId_49467,1
TransactionId_78259,1
TransactionId_5248,1
TransactionId_136991,1
TransactionId_74262,1
TransactionId_78587,1
TransactionId_83454,1
TransactionId_47669,1
TransactionId_60953,1
TransactionId_106561,1
TransactionId_94529,1
TransactionId_109164,1
TransactionId_93341,1
TransactionId_92988,1
TransactionId_31963,1
TransactionId_66197,1
TransactionId_76003,1
TransactionId_63829,1
TransactionId_64536,1
TransactionId_3585,1
TransactionId_107430,1
TransactionId_127229,1
TransactionId_2807,1
TransactionId_34051,1
TransactionId_111695,1
TransactionId_135250,1
TransactionId_51138,1
TransactionId_11278,1
TransactionId_7653,1
TransactionId_11175,1
TransactionId_107049,1
TransactionId_57720,1
TransactionId_70299,1
TransactionId_50459,1
TransactionId_5175,1
TransactionId_1910,1
TransactionId_60663,1
TransactionId_76572,1
TransactionId_59260,1
TransactionId_6769,1
TransactionId_27181,1
TransactionId_16891,1
TransactionId_113319,1
TransactionId_102791,1
TransactionId_106075,1
TransactionId_77867,1
TransactionId_16048,1
TransactionId_140307,1
TransactionId_102188,1
TransactionId_33467,1
TransactionId_19037,1
TransactionId_98636,1
TransactionId_132206,1
TransactionId_114793,1
TransactionId_16649,1
TransactionId_118674,1
TransactionId_8792,1
TransactionId_123122,1
TransactionId_112183,1
TransactionId_78654,1
TransactionId_85419,1
TransactionId_21868,1
TransactionId_113759,1
TransactionId_100506,1
TransactionId_134877,1
TransactionId_129887,1
TransactionId_93253,1
TransactionId_122330,1
TransactionId_13866,1
TransactionId_116732,1
TransactionId_66295,1
TransactionId_114535,1
TransactionId_17095,1
TransactionId_81770,1
TransactionId_57287,1
TransactionId_61212,1
TransactionId_66038,1
TransactionId_108982,1
TransactionId_118552,1
TransactionId_97834,1
TransactionId_38311,1
TransactionId_59998,1
TransactionId_5951,1
TransactionId_7738,1
TransactionId_109374,1
TransactionId_52841,1
TransactionId_111043,1
TransactionId_95111,1
TransactionId_134112,1
TransactionId_46893,1
TransactionId_127738,1
TransactionId_136459,1
TransactionId_117240,1
TransactionId_48882,1
TransactionId_39236,1
TransactionId_100748,1
TransactionId_75269,1
TransactionId_64237,1
TransactionId_126262,1
TransactionId_42180,1
TransactionId_71285,1
TransactionId_129298,1
TransactionId_116500,1
TransactionId_39132,1
TransactionId_70766,1
TransactionId_56049,1
TransactionId_41958,1
TransactionId_45411,1
TransactionId_45076,1
TransactionId_131701,1
TransactionId_31580,1
TransactionId_75664,1
TransactionId_81756,1
TransactionId_66633,1
TransactionId_93518,1
TransactionId_125865,1
TransactionId_115138,1
TransactionId_69334,1
TransactionId_124531,1
TransactionId_49734,1
TransactionId_88916,1
TransactionId_106795,1
TransactionId_111920,1
TransactionId_133489,1
TransactionId_124699,1
TransactionId_65230,1
TransactionId_100997,1
TransactionId_28725,1
TransactionId_71258,1
TransactionId_109228,1
TransactionId_64120,1
TransactionId_35576,1
TransactionId_29868,1
TransactionId_70794,1
TransactionId_39941,1
TransactionId_31303,1
TransactionId_2982,1
TransactionId_316,1
TransactionId_48050,1
TransactionId_23084,1
TransactionId_84478,1
TransactionId_40738,1
TransactionId_29096,1
TransactionId_17021,1
TransactionId_101428,1
TransactionId_120985,1
TransactionId_91619,1
TransactionId_132451,1
TransactionId_121542,1
TransactionId_50428,1
TransactionId_101533,1
TransactionId_54104,1
TransactionId_20046,1
TransactionId_121783,1
TransactionId_129819,1
TransactionId_56276,1
TransactionId_66126,1
TransactionId_18802,1
TransactionId_40307,1
TransactionId_17049,1
TransactionId_128956,1
TransactionId_35672,1
TransactionId_107437,1
TransactionId_123360,1
TransactionId_83624,1
TransactionId_43060,1
TransactionId_120194,1
TransactionId_39169,1
TransactionId_98127,1
TransactionId_15450,1
TransactionId_41746,1
TransactionId_139213,1
TransactionId_9111,1
TransactionId_119110,1
TransactionId_20439,1
TransactionId_84329,1
TransactionId_329,1
TransactionId_41658,1
TransactionId_57984,1
TransactionId_63052,1
TransactionId_43323,1
TransactionId_119795,1
TransactionId_56,1
TransactionId_57494,1
TransactionId_22579,1
TransactionId_51873,1
TransactionId_26040,1
TransactionId_32802,1
TransactionId_76916,1
TransactionId_109308,1
TransactionId_81958,1
TransactionId_112939,1
TransactionId_103817,1
TransactionId_15025,1
TransactionId_94131,1
TransactionId_54339,1
TransactionId_16366,1
TransactionId_70524,1
TransactionId_138474,1
TransactionId_4022,1
TransactionId_4054,1
TransactionId_73105,1
TransactionId_43436,1
TransactionId_22736,1
TransactionId_16512,1
TransactionId_25625,1
TransactionId_48217,1
TransactionId_45660,1
TransactionId_68007,1
TransactionId_133666,1
TransactionId_135102,1
TransactionId_106080,1
TransactionId_39673,1
TransactionId_61684,1
TransactionId_38775,1
TransactionId_17131,1
TransactionId_30474,1
TransactionId_137906,1
TransactionId_90854,1
TransactionId_92785,1
TransactionId_74646,1
TransactionId_30370,1
TransactionId_34108,1
TransactionId_10628,1
TransactionId_101945,1
TransactionId_3545,1
TransactionId_82435,1
TransactionId_65203,1
TransactionId_62787,1
TransactionId_10459,1
TransactionId_112544,1
TransactionId_11697,1
TransactionId_104723,1
TransactionId_99907,1
TransactionId_62585,1
TransactionId_63617,1
TransactionId_104694,1
TransactionId_40064,1
TransactionId_42432,1
TransactionId_86469,1
TransactionId_26757,1
TransactionId_95166,1
TransactionId_98601,1
TransactionId_138142,1
TransactionId_107869,1
TransactionId_126946,1
TransactionId_8608,1
TransactionId_119598,1
TransactionId_84118,1
TransactionId_35122,1
TransactionId_44413,1
TransactionId_30699,1
TransactionId_27423,1
TransactionId_88317,1
TransactionId_113103,1
TransactionId_122929,1
TransactionId_38459,1
TransactionId_73845,1
TransactionId_35512,1
TransactionId_9663,1
TransactionId_1694,1
TransactionId_111086,1
TransactionId_67735,1
TransactionId_11437,1
TransactionId_111916,1
TransactionId_54696,1
TransactionId_43321,1
TransactionId_39593,1
TransactionId_16726,1
TransactionId_95735,1
TransactionId_72576,1
TransactionId_86396,1
TransactionId_61371,1
TransactionId_338,1
TransactionId_137271,1
TransactionId_24587,1
TransactionId_24157,1
TransactionId_95982,1
TransactionId_83881,1
TransactionId_69925,1
TransactionId_1683,1
TransactionId_114854,1
TransactionId_80093,1
TransactionId_73054,1
TransactionId_105866,1
TransactionId_111096,1
TransactionId_26856,1
TransactionId_17353,1
TransactionId_102206,1
TransactionId_108605,1
TransactionId_127757,1
TransactionId_50697,1
TransactionId_122819,1
TransactionId_77855,1
TransactionId_99223,1
TransactionId_38897,1
TransactionId_89818,1
TransactionId_17767,1
TransactionId_18905,1
TransactionId_115295,1
TransactionId_137789,1
TransactionId_9657,1
TransactionId_20662,1
TransactionId_112490,1
TransactionId_108591,1
TransactionId_103936,1
TransactionId_73184,1
TransactionId_53193,1
TransactionId_59529,1
TransactionId_2568,1
TransactionId_105472,1
TransactionId_105293,1
TransactionId_134283,1
TransactionId_70117,1
TransactionId_31259,1
TransactionId_34544,1
TransactionId_90800,1
TransactionId_104432,1
TransactionId_52868,1
TransactionId_81771,1
TransactionId_93671,1
TransactionId_91056,1
TransactionId_59492,1
TransactionId_9724,1
TransactionId_67761,1
TransactionId_45788,1
TransactionId_94172,1
TransactionId_33840,1
TransactionId_54107,1
TransactionId_33054,1
TransactionId_75406,1
TransactionId_400,1
TransactionId_61041,1
TransactionId_29889,1
TransactionId_115987,1
TransactionId_132733,1
TransactionId_57651,1
TransactionId_140679,1
TransactionId_67591,1
TransactionId_125287,1
TransactionId_47143,1
TransactionId_21628,1
TransactionId_39161,1
TransactionId_82765,1
TransactionId_127018,1
TransactionId_64409,1
TransactionId_125729,1
TransactionId_56962,1
TransactionId_94149,1
TransactionId_87552,1
TransactionId_73619,1
TransactionId_33484,1
TransactionId_8008,1
TransactionId_108859,1
TransactionId_123048,1
TransactionId_40227,1
TransactionId_121769,1
TransactionId_48047,1
TransactionId_11690,1
TransactionId_17432,1
TransactionId_98730,1
TransactionId_13478,1
TransactionId_56065,1
TransactionId_51975,1
TransactionId_93660,1
TransactionId_118817,1
TransactionId_114092,1
TransactionId_80175,1
TransactionId_19600,1
TransactionId_47535,1
TransactionId_109026,1
TransactionId_99287,1
TransactionId_135921,1
TransactionId_93962,1
TransactionId_124484,1
TransactionId_19313,1
TransactionId_4431,1
TransactionId_37355,1
TransactionId_19481,1
TransactionId_90312,1
TransactionId_29264,1
TransactionId_61476,1
TransactionId_89948,1
TransactionId_118171,1
TransactionId_6736,1
TransactionId_30321,1
TransactionId_75199,1
TransactionId_29079,1
TransactionId_54724,1
TransactionId_7807,1
TransactionId_84609,1
TransactionId_74575,1
TransactionId_33080,1
TransactionId_80866,1
TransactionId_107807,1
TransactionId_111050,1
TransactionId_40186,1
TransactionId_127083,1
TransactionId_72932,1
TransactionId_125678,1
TransactionId_84392,1
TransactionId_13196,1
TransactionId_112464,1
TransactionId_78399,1
TransactionId_106002,1
TransactionId_119512,1
TransactionId_4359,1
TransactionId_84233,1
TransactionId_71752,1
TransactionId_10657,1
TransactionId_90811,1
TransactionId_27356,1
TransactionId_125719,1
TransactionId_71858,1
TransactionId_13647,1
TransactionId_75763,1
TransactionId_9232,1
TransactionId_14999,1
TransactionId_11198,1
TransactionId_74647,1
TransactionId_22851,1
TransactionId_72627,1
TransactionId_39064,1
TransactionId_116402,1
TransactionId_53497,1
TransactionId_129624,1
TransactionId_66583,1
TransactionId_69200,1
TransactionId_1047,1
TransactionId_79693,1
TransactionId_50471,1
TransactionId_125838,1
TransactionId_56720,1
TransactionId_83649,1
TransactionId_1845,1
TransactionId_134704,1
TransactionId_21642,1
TransactionId_51314,1
TransactionId_94335,1
TransactionId_50766,1
TransactionId_128755,1
TransactionId_46387,1
TransactionId_138254,1
TransactionId_98597,1
TransactionId_119483,1
TransactionId_139471,1
TransactionId_65607,1
TransactionId_139232,1
TransactionId_85267,1
TransactionId_59305,1
TransactionId_60565,1
TransactionId_132686,1
TransactionId_20482,1
TransactionId_84973,1
TransactionId_113529,1
TransactionId_25919,1
TransactionId_97915,1
TransactionId_33464,1
TransactionId_86735,1
TransactionId_97745,1
TransactionId_1266,1
TransactionId_83411,1
TransactionId_12862,1
TransactionId_84769,1
TransactionId_77707,1
TransactionId_9905,1
TransactionId_26712,1
TransactionId_90500,1
TransactionId_91424,1
TransactionId_31074,1
TransactionId_104928,1
TransactionId_54479,1
TransactionId_34820,1
TransactionId_112581,1
TransactionId_69389,1
TransactionId_30157,1
TransactionId_81108,1
TransactionId_47467,1
TransactionId_77812,1
TransactionId_7641,1
TransactionId_52585,1
TransactionId_132803,1
TransactionId_117612,1
TransactionId_86180,1
TransactionId_112914,1
TransactionId_45406,1
TransactionId_97897,1
TransactionId_106909,1
TransactionId_94932,1
TransactionId_13302,1
TransactionId_82009,1
TransactionId_39956,1
TransactionId_31385,1
TransactionId_136597,1
TransactionId_57598,1
TransactionId_84633,1
TransactionId_75828,1
TransactionId_17569,1
TransactionId_57315,1
TransactionId_35920,1
TransactionId_12689,1
TransactionId_22742,1
TransactionId_109496,1
TransactionId_139666,1
TransactionId_10396,1
TransactionId_59878,1
TransactionId_75042,1
TransactionId_88458,1
TransactionId_138450,1
TransactionId_139446,1
TransactionId_74179,1
TransactionId_29218,1
TransactionId_8593,1
TransactionId_37889,1
TransactionId_56921,1
TransactionId_66173,1
TransactionId_137525,1
TransactionId_124281,1
TransactionId_42199,1
TransactionId_123966,1
TransactionId_32680,1
TransactionId_3070,1
TransactionId_71746,1
TransactionId_79830,1
TransactionId_76203,1
TransactionId_478,1
TransactionId_124990,1
TransactionId_97484,1
TransactionId_50029,1
TransactionId_30881,1
TransactionId_93558,1
TransactionId_139612,1
TransactionId_124649,1
TransactionId_63742,1
TransactionId_99768,1
TransactionId_94088,1
TransactionId_110969,1
TransactionId_66056,1
TransactionId_115263,1
TransactionId_49101,1
TransactionId_124377,1
TransactionId_44667,1
TransactionId_104460,1
TransactionId_19051,1
TransactionId_89184,1
TransactionId_56763,1
TransactionId_138894,1
TransactionId_24195,1
TransactionId_118218,1
TransactionId_69710,1
TransactionId_16730,1
TransactionId_39206,1
TransactionId_125359,1
TransactionId_98734,1
TransactionId_62919,1
TransactionId_86996,1
TransactionId_63904,1
TransactionId_101390,1
TransactionId_69450,1
TransactionId_93156,1
TransactionId_139380,1
TransactionId_45168,1
TransactionId_79868,1
TransactionId_77728,1
TransactionId_74393,1
TransactionId_32985,1
TransactionId_131337,1
TransactionId_121297,1
TransactionId_79918,1
TransactionId_58231,1
TransactionId_89210,1
TransactionId_90525,1
TransactionId_79773,1
TransactionId_48978,1
TransactionId_119163,1
TransactionId_54373,1
TransactionId_21370,1
TransactionId_134398,1
TransactionId_123399,1
TransactionId_125595,1
TransactionId_66083,1
TransactionId_3649,1
TransactionId_99067,1
TransactionId_54089,1
TransactionId_74988,1
TransactionId_100287,1
TransactionId_118022,1
TransactionId_75677,1
TransactionId_15703,1
TransactionId_26220,1
TransactionId_63134,1
TransactionId_139453,1
TransactionId_35444,1
TransactionId_30646,1
TransactionId_44973,1
TransactionId_54786,1
TransactionId_136123,1
TransactionId_44716,1
TransactionId_28355,1
TransactionId_37483,1
TransactionId_121032,1
TransactionId_8732,1
TransactionId_46715,1
TransactionId_34798,1
TransactionId_28914,1
TransactionId_11148,1
TransactionId_124737,1
TransactionId_91771,1
TransactionId_121754,1
TransactionId_36439,1
TransactionId_29891,1
TransactionId_128083,1
TransactionId_12594,1
TransactionId_27313,1
TransactionId_97638,1
TransactionId_124943,1
TransactionId_52807,1
TransactionId_64425,1
TransactionId_51458,1
TransactionId_96125,1
TransactionId_79222,1
TransactionId_25228,1
TransactionId_53849,1
TransactionId_19363,1
TransactionId_49814,1
TransactionId_69619,1
TransactionId_116058,1
TransactionId_84767,1
TransactionId_138532,1
TransactionId_55772,1
TransactionId_134592,1
TransactionId_5886,1
TransactionId_104738,1
TransactionId_66019,1
TransactionId_68822,1
TransactionId_45299,1
TransactionId_10971,1
TransactionId_45821,1
TransactionId_30905,1
TransactionId_42605,1
TransactionId_26953,1
TransactionId_140520,1
TransactionId_46252,1
TransactionId_1413,1
TransactionId_132660,1
TransactionId_21915,1
TransactionId_11029,1
TransactionId_18621,1
TransactionId_114340,1
TransactionId_56215,1
TransactionId_34992,1
TransactionId_67616,1
TransactionId_52233,1
TransactionId_1627,1
TransactionId_55336,1
TransactionId_37291,1
TransactionId_45785,1
TransactionId_7538,1
TransactionId_56747,1
TransactionId_96647,1
TransactionId_26521,1
TransactionId_57923,1
