,year,location_type,cellphone_access,household_size,age_of_respondent,marital_status,education_level,job_type,country_Kenya,country_Rwanda,country_Tanzania,country_Uganda,gender_of_respondent_Female,gender_of_respondent_Male,relationship_with_head_Child,relationship_with_head_Head of Household,relationship_with_head_Other non-relatives,relationship_with_head_Other relative,relationship_with_head_Parent,relationship_with_head_Spouse
13125,0,0,1,6,14,2,2,1,0,1,0,0,1,0,0,0,0,0,0,1
13126,0,0,1,3,19,2,0,5,0,1,0,0,0,1,0,1,0,0,0,0
13127,0,0,1,3,51,2,2,8,0,1,0,0,1,0,0,0,0,0,0,1
13128,0,0,1,4,26,2,3,1,0,1,0,0,0,1,0,1,0,0,0,0
13129,0,0,1,1,50,4,2,1,0,1,0,0,1,0,0,1,0,0,0,0
13130,0,0,1,3,16,2,2,1,0,1,0,0,0,1,0,1,0,0,0,0
13131,0,0,1,4,24,2,2,1,0,1,0,0,1,0,0,0,0,0,0,1
13132,0,0,1,4,37,2,2,1,0,1,0,0,1,0,0,0,0,0,0,1
13133,0,0,1,4,31,2,2,1,0,1,0,0,0,1,0,1,0,0,0,0
13134,0,0,1,3,34,2,2,1,0,1,0,0,1,0,0,0,0,0,0,1
13135,0,0,1,5,16,2,2,1,0,1,0,0,0,1,0,1,0,0,0,0
13136,0,0,1,4,22,2,3,5,0,1,0,0,0,1,0,1,0,0,0,0
13137,0,0,0,7,42,2,0,5,0,1,0,0,0,1,0,1,0,0,0,0
13138,0,0,1,6,15,2,2,9,0,1,0,0,1,0,0,0,0,0,0,1
13139,0,0,0,0,36,4,0,1,0,1,0,0,1,0,0,1,0,0,0,0
13140,0,0,1,2,44,4,0,5,0,1,0,0,1,0,0,1,0,0,0,0
13141,0,0,1,2,2,3,3,1,0,1,0,0,0,1,1,0,0,0,0,0
13142,0,0,1,2,5,3,2,4,0,1,0,0,1,0,1,0,0,0,0,0
13143,0,0,1,5,19,2,2,1,0,1,0,0,0,1,0,1,0,0,0,0
13144,0,0,1,6,32,2,5,1,0,1,0,0,1,0,0,0,0,0,0,1
13145,0,0,0,0,32,4,3,1,0,1,0,0,1,0,0,1,0,0,0,0
13146,0,1,1,4,45,2,4,7,0,1,0,0,0,1,0,1,0,0,0,0
13147,0,0,1,5,22,2,0,1,0,1,0,0,1,0,0,0,0,0,0,1
13148,0,0,1,3,14,0,2,1,0,1,0,0,1,0,1,0,0,0,0,0
13149,0,0,1,4,16,2,2,5,0,1,0,0,0,1,0,1,0,0,0,0
13150,0,0,1,3,12,2,2,5,0,1,0,0,1,0,0,0,0,0,0,1
13151,0,0,1,5,1,3,2,1,0,1,0,0,0,1,1,0,0,0,0,0
13152,0,0,0,6,12,2,2,5,0,1,0,0,1,0,0,0,0,0,0,1
13153,0,0,1,2,60,2,0,1,0,1,0,0,0,1,0,1,0,0,0,0
13154,0,0,1,4,3,3,2,8,0,1,0,0,0,1,1,0,0,0,0,0
13155,0,0,0,4,59,2,0,5,0,1,0,0,1,0,0,0,0,0,0,1
13156,0,0,1,6,16,3,0,1,0,1,0,0,1,0,1,0,0,0,0,0
13157,0,0,0,3,55,4,5,1,0,1,0,0,1,0,0,1,0,0,0,0
13158,0,0,0,3,3,3,2,5,0,1,0,0,0,1,1,0,0,0,0,0
13159,0,1,1,2,22,3,2,7,0,1,0,0,1,0,0,1,0,0,0,0
13160,0,1,1,4,9,3,5,3,0,1,0,0,0,1,0,0,0,1,0,0
13161,0,0,0,0,60,4,2,1,0,1,0,0,1,0,0,1,0,0,0,0
13162,0,0,1,4,16,2,0,5,0,1,0,0,0,1,0,1,0,0,0,0
13163,0,0,1,3,6,3,3,5,0,1,0,0,1,0,1,0,0,0,0,0
13164,0,0,1,5,2,3,2,8,0,1,0,0,0,1,1,0,0,0,0,0
13165,0,0,1,4,23,2,2,1,0,1,0,0,1,0,0,0,0,0,0,1
13166,0,1,1,4,48,4,2,5,0,1,0,0,1,0,0,1,0,0,0,0
13167,0,1,1,6,18,2,3,8,0,1,0,0,1,0,0,0,0,0,0,1
13168,0,0,1,7,12,3,2,5,0,1,0,0,1,0,1,0,0,0,0,0
13169,0,1,1,6,22,2,2,5,0,1,0,0,1,0,0,0,0,0,0,1
13170,0,0,1,7,3,3,3,1,0,1,0,0,1,0,1,0,0,0,0,0
13171,0,0,0,3,69,2,2,5,0,1,0,0,0,1,0,1,0,0,0,0
13172,0,0,1,5,8,3,2,1,0,1,0,0,0,1,1,0,0,0,0,0
13173,0,0,1,1,57,4,0,8,0,1,0,0,1,0,0,1,0,0,0,0
13174,0,0,1,2,35,4,2,1,0,1,0,0,1,0,0,1,0,0,0,0
13175,0,0,1,5,28,4,3,1,0,1,0,0,0,1,0,1,0,0,0,0
13176,0,0,1,1,41,2,0,1,0,1,0,0,1,0,0,0,0,0,0,1
13177,0,0,0,3,57,2,2,7,0,1,0,0,0,1,0,1,0,0,0,0
13178,0,0,1,3,3,3,3,9,0,1,0,0,1,0,0,1,0,0,0,0
13179,0,0,0,3,26,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0
13180,0,0,1,4,48,0,0,5,0,1,0,0,1,0,0,1,0,0,0,0
13181,0,0,1,4,19,2,2,1,0,1,0,0,1,0,0,0,0,0,0,1
13182,0,0,1,5,0,3,3,8,0,1,0,0,1,0,1,0,0,0,0,0
13183,0,1,1,3,25,2,2,9,0,1,0,0,0,1,0,1,0,0,0,0
13184,0,0,1,4,36,2,3,1,0,1,0,0,1,0,0,0,0,0,0,1
13185,0,0,0,4,14,3,0,5,0,1,0,0,1,0,1,0,0,0,0,0
13186,0,0,1,6,29,2,2,5,0,1,0,0,0,1,0,1,0,0,0,0
13187,0,0,1,6,37,2,4,1,0,1,0,0,0,1,0,1,0,0,0,0
13188,0,0,1,2,29,2,2,5,0,1,0,0,0,1,0,1,0,0,0,0
13189,0,0,0,0,67,4,2,1,0,1,0,0,0,1,0,1,0,0,0,0
13190,0,0,1,8,31,2,2,1,0,1,0,0,0,1,0,1,0,0,0,0
13191,0,0,1,4,39,2,0,5,0,1,0,0,1,0,0,0,0,0,0,1
13192,0,0,1,3,11,2,2,5,0,1,0,0,1,0,0,0,0,0,0,1
13193,0,0,0,2,9,2,2,1,0,1,0,0,0,1,0,1,0,0,0,0
13194,0,0,1,3,10,2,3,5,0,1,0,0,0,1,0,1,0,0,0,0
13195,0,0,1,5,18,2,0,1,0,1,0,0,0,1,0,1,0,0,0,0
13196,0,0,1,1,4,3,3,1,0,1,0,0,0,1,1,0,0,0,0,0
13197,0,0,0,0,63,4,0,1,0,1,0,0,1,0,0,1,0,0,0,0
13198,0,0,0,1,54,4,0,8,0,1,0,0,1,0,0,1,0,0,0,0
13199,0,0,1,5,31,2,2,5,0,1,0,0,0,1,0,1,0,0,0,0
13200,0,0,0,3,8,2,2,5,0,1,0,0,1,0,0,0,0,0,0,1
13201,0,0,1,6,28,2,2,5,0,1,0,0,0,1,0,1,0,0,0,0
13202,0,0,1,2,19,2,0,5,0,1,0,0,1,0,0,0,0,0,0,1
13203,0,1,1,8,11,3,2,5,0,1,0,0,1,0,0,0,0,0,1,0
13204,0,0,1,7,33,2,2,1,0,1,0,0,0,1,0,1,0,0,0,0
13205,0,0,1,6,7,3,3,1,0,1,0,0,0,1,1,0,0,0,0,0
13206,0,0,1,3,15,2,2,1,0,1,0,0,0,1,0,1,0,0,0,0
13207,0,1,1,6,3,3,3,2,0,1,0,0,0,1,1,0,0,0,0,0
13208,0,0,1,6,30,2,2,5,0,1,0,0,0,1,0,1,0,0,0,0
13209,0,0,1,6,17,4,2,5,0,1,0,0,1,0,1,0,0,0,0,0
13210,0,0,0,1,63,4,0,8,0,1,0,0,1,0,0,1,0,0,0,0
13211,0,0,1,6,7,3,2,1,0,1,0,0,0,1,1,0,0,0,0,0
13212,0,1,1,7,35,2,2,1,0,1,0,0,0,1,0,1,0,0,0,0
13213,0,0,1,5,31,2,2,1,0,1,0,0,1,0,0,0,0,0,0,1
13214,0,0,1,9,4,3,2,5,0,1,0,0,0,1,1,0,0,0,0,0
13215,0,1,1,7,24,2,3,5,0,1,0,0,1,0,0,0,0,0,0,1
13216,0,0,1,4,3,3,3,1,0,1,0,0,0,1,0,0,0,0,1,0
13217,0,0,1,7,17,2,3,1,0,1,0,0,1,0,0,1,0,0,0,0
13218,0,0,1,2,9,2,2,1,0,1,0,0,1,0,0,0,0,0,0,1
13219,0,0,0,2,64,2,2,5,0,1,0,0,0,1,0,1,0,0,0,0
13220,0,0,1,1,14,2,0,1,0,1,0,0,0,1,0,1,0,0,0,0
13221,0,0,0,1,74,4,0,1,0,1,0,0,1,0,0,1,0,0,0,0
13222,0,0,1,3,18,2,2,1,0,1,0,0,1,0,0,0,0,0,0,1
13223,0,0,0,8,30,2,2,1,0,1,0,0,1,0,0,0,0,0,0,1
13224,0,0,1,1,17,4,5,1,0,1,0,0,0,1,0,1,0,0,0,0
13225,0,0,1,7,44,2,2,5,0,1,0,0,0,1,0,1,0,0,0,0
13226,0,0,1,7,16,2,2,1,0,1,0,0,1,0,0,0,0,0,0,1
13227,0,0,0,2,47,2,2,5,0,1,0,0,0,1,0,1,0,0,0,0
13228,0,1,1,5,4,3,2,9,0,1,0,0,0,1,0,0,0,0,1,0
13229,0,0,1,2,55,2,2,1,0,1,0,0,0,1,0,1,0,0,0,0
13230,0,0,0,1,40,2,0,5,0,1,0,0,1,0,0,0,0,0,0,1
13231,0,0,1,3,24,2,3,3,0,1,0,0,0,1,0,1,0,0,0,0
13232,0,0,1,8,10,3,2,5,0,1,0,0,0,1,1,0,0,0,0,0
13233,0,1,1,6,8,3,2,5,0,1,0,0,0,1,0,0,1,0,0,0
13234,0,1,1,4,6,3,2,7,0,1,0,0,1,0,0,0,0,0,1,0
13235,0,0,1,5,3,3,3,1,0,1,0,0,0,1,0,0,0,0,1,0
13236,0,0,1,4,30,2,2,5,0,1,0,0,0,1,0,1,0,0,0,0
13237,0,0,1,3,16,2,2,1,0,1,0,0,0,1,0,0,0,0,0,1
13238,0,0,1,2,9,2,2,5,0,1,0,0,1,0,0,0,0,0,0,1
13239,0,0,1,4,19,2,0,5,0,1,0,0,0,1,0,1,0,0,0,0
13240,0,0,0,1,15,0,2,1,0,1,0,0,0,1,0,1,0,0,0,0
13241,0,0,1,1,16,2,2,9,0,1,0,0,1,0,0,0,0,0,0,1
13242,0,0,1,0,22,3,2,1,0,1,0,0,0,1,0,1,0,0,0,0
13243,0,0,0,0,53,4,0,1,0,1,0,0,1,0,0,1,0,0,0,0
13244,0,0,1,4,34,2,0,9,0,1,0,0,1,0,0,0,0,0,0,1
13245,0,0,1,2,36,2,2,0,0,1,0,0,0,1,0,1,0,0,0,0
13246,0,0,0,5,13,2,2,1,0,1,0,0,1,0,0,0,0,0,0,1
13247,0,0,1,5,39,2,0,1,0,1,0,0,0,1,0,1,0,0,0,0
13248,0,0,1,2,25,2,2,5,0,1,0,0,0,1,0,1,0,0,0,0
13249,0,0,1,5,3,3,2,5,0,1,0,0,1,0,1,0,0,0,0,0
13250,0,0,1,3,12,2,2,1,0,1,0,0,0,1,0,1,0,0,0,0
13251,0,0,1,3,13,2,0,1,0,1,0,0,0,1,0,1,0,0,0,0
13252,0,0,1,3,29,4,2,1,0,1,0,0,1,0,0,1,0,0,0,0
13253,0,0,1,2,9,2,0,5,0,1,0,0,0,1,0,1,0,0,0,0
13254,0,0,1,4,19,0,2,5,0,1,0,0,1,0,0,1,0,0,0,0
13255,0,0,1,2,2,3,2,5,0,1,0,0,1,0,1,0,0,0,0,0
13256,0,0,1,3,17,2,2,9,0,1,0,0,1,0,0,0,0,0,0,1
13257,0,0,1,4,40,2,2,1,0,1,0,0,1,0,0,0,0,0,0,1
13258,0,0,1,6,1,3,2,8,0,1,0,0,1,0,1,0,0,0,0,0
13259,0,0,1,3,13,2,2,1,0,1,0,0,0,1,0,1,0,0,0,0
13260,0,0,1,6,33,2,0,1,0,1,0,0,0,1,0,1,0,0,0,0
13261,0,0,1,4,41,2,2,1,0,1,0,0,0,1,0,1,0,0,0,0
13262,0,1,1,6,33,2,2,1,0,1,0,0,0,1,0,1,0,0,0,0
13263,0,0,1,4,12,2,2,5,0,1,0,0,1,0,0,0,0,0,0,1
13264,0,0,1,2,15,2,2,5,0,1,0,0,0,1,0,1,0,0,0,0
13265,0,0,1,3,11,2,4,2,0,1,0,0,0,1,0,1,0,0,0,0
13266,0,0,1,1,39,4,0,8,0,1,0,0,1,0,0,1,0,0,0,0
13267,0,0,0,6,17,2,0,4,0,1,0,0,1,0,0,0,0,0,0,1
13268,0,0,1,5,27,2,3,1,0,1,0,0,0,1,0,1,0,0,0,0
13269,0,0,1,2,7,2,2,5,0,1,0,0,1,0,0,0,0,0,0,1
13270,0,0,1,2,59,4,0,1,0,1,0,0,1,0,0,1,0,0,0,0
13271,0,1,1,4,14,2,4,5,0,1,0,0,0,1,0,1,0,0,0,0
13272,0,1,1,8,10,2,3,9,0,1,0,0,1,0,0,0,0,0,0,1
13273,0,0,1,3,16,3,2,1,0,1,0,0,1,0,1,0,0,0,0,0
13274,0,0,1,1,39,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
13275,0,0,1,2,2,3,3,1,0,1,0,0,1,0,1,0,0,0,0,0
13276,0,0,1,3,4,2,2,1,0,1,0,0,1,0,0,0,0,0,0,1
13277,0,1,1,6,22,2,2,3,0,1,0,0,0,1,0,1,0,0,0,0
13278,0,0,1,2,5,2,2,1,0,1,0,0,1,0,0,0,0,0,0,1
13279,0,0,1,2,11,2,2,5,0,1,0,0,1,0,0,0,0,0,0,1
13280,0,0,1,2,62,4,0,1,0,1,0,0,1,0,0,1,0,0,0,0
13281,0,0,1,3,19,2,0,5,0,1,0,0,0,1,0,1,0,0,0,0
13282,0,0,1,2,39,2,0,5,0,1,0,0,0,1,0,1,0,0,0,0
13283,0,0,1,4,18,2,0,5,0,1,0,0,0,1,0,1,0,0,0,0
13284,0,0,1,5,28,2,3,3,0,1,0,0,0,1,0,1,0,0,0,0
13285,0,0,1,3,12,2,2,1,0,1,0,0,1,0,0,0,0,0,0,1
13286,0,0,1,1,68,2,0,1,0,1,0,0,0,1,0,1,0,0,0,0
13287,0,0,1,4,36,2,0,5,0,1,0,0,1,0,0,0,0,0,0,1
13288,0,0,0,2,50,2,0,5,0,1,0,0,1,0,0,0,0,0,0,1
13289,0,0,1,0,36,0,2,1,0,1,0,0,1,0,0,1,0,0,0,0
13290,0,1,1,3,34,2,0,1,0,1,0,0,1,0,0,0,0,0,0,1
13291,0,1,1,3,34,2,4,7,0,1,0,0,1,0,0,0,0,0,0,1
13292,0,1,1,8,7,3,3,5,0,1,0,0,0,1,1,0,0,0,0,0
13293,0,0,1,2,12,2,2,5,0,1,0,0,0,1,0,1,0,0,0,0
13294,0,0,1,5,4,3,3,5,0,1,0,0,0,1,1,0,0,0,0,0
13295,0,0,1,2,5,3,2,5,0,1,0,0,0,1,1,0,0,0,0,0
13296,0,0,1,2,60,4,0,1,0,1,0,0,1,0,0,1,0,0,0,0
13297,0,0,1,3,34,2,2,1,0,1,0,0,1,0,0,0,0,0,0,1
13298,0,0,1,1,29,2,2,3,0,1,0,0,0,1,0,1,0,0,0,0
13299,0,0,0,0,44,4,0,5,0,1,0,0,1,0,0,1,0,0,0,0
13300,0,0,0,7,28,2,2,5,0,1,0,0,1,0,0,0,0,0,0,1
13301,0,0,0,4,6,3,2,5,0,1,0,0,1,0,0,0,0,1,0,0
13302,0,0,1,5,34,4,0,5,0,1,0,0,1,0,0,1,0,0,0,0
13303,0,0,1,4,22,2,3,1,0,1,0,0,0,1,0,1,0,0,0,0
13304,0,0,1,2,57,2,2,1,0,1,0,0,1,0,0,0,0,0,0,1
13305,0,0,1,2,50,2,2,1,0,1,0,0,1,0,0,0,0,0,0,1
13306,0,0,1,0,29,3,2,1,0,1,0,0,1,0,0,1,0,0,0,0
13307,0,0,1,3,12,2,3,5,0,1,0,0,1,0,0,0,0,0,0,1
13308,0,1,1,2,22,2,3,5,0,1,0,0,1,0,0,0,0,0,0,1
13309,0,0,1,5,23,2,3,1,0,1,0,0,0,1,0,1,0,0,0,0
13310,0,0,1,3,29,0,2,1,0,1,0,0,1,0,0,1,0,0,0,0
13311,0,0,1,2,12,2,3,5,0,1,0,0,1,0,0,0,0,0,0,1
13312,0,0,1,2,46,2,0,1,0,1,0,0,1,0,0,0,0,0,0,1
13313,0,1,1,2,2,3,3,2,0,1,0,0,0,1,1,0,0,0,0,0
13314,0,0,1,0,29,4,0,0,0,1,0,0,1,0,0,1,0,0,0,0
13315,0,0,1,5,18,0,2,1,0,1,0,0,1,0,1,0,0,0,0,0
13316,0,0,1,1,47,0,2,9,0,1,0,0,0,1,0,1,0,0,0,0
13317,0,0,1,5,29,2,2,1,0,1,0,0,0,1,0,1,0,0,0,0
13318,0,0,1,3,12,2,2,1,0,1,0,0,0,1,0,1,0,0,0,0
13319,0,0,1,2,8,2,2,5,0,1,0,0,0,1,0,1,0,0,0,0
13320,0,0,1,6,4,3,2,5,0,1,0,0,0,1,0,1,0,0,0,0
13321,0,0,1,5,41,4,0,1,0,1,0,0,1,0,0,1,0,0,0,0
13322,0,0,1,5,39,2,0,9,0,1,0,0,1,0,0,0,0,0,0,1
13323,0,0,1,6,45,2,2,1,0,1,0,0,0,1,0,1,0,0,0,0
13324,0,0,1,4,5,3,3,8,0,1,0,0,0,1,1,0,0,0,0,0
13325,0,0,1,2,29,4,2,1,0,1,0,0,1,0,0,1,0,0,0,0
13326,0,0,1,3,14,2,2,5,0,1,0,0,0,1,0,1,0,0,0,0
13327,0,0,1,1,11,3,2,1,0,1,0,0,0,1,0,0,0,0,1,0
13328,0,0,1,4,9,3,3,8,0,1,0,0,1,0,0,1,0,0,0,0
13329,0,0,1,5,17,2,2,5,0,1,0,0,0,1,0,1,0,0,0,0
13330,0,0,1,2,29,4,3,9,0,1,0,0,0,1,0,1,0,0,0,0
13331,0,0,1,3,41,2,2,1,0,1,0,0,0,1,0,1,0,0,0,0
13332,0,0,1,1,41,4,0,1,0,1,0,0,1,0,0,1,0,0,0,0
13333,0,0,1,3,32,2,2,1,0,1,0,0,1,0,0,1,0,0,0,0
13334,0,0,1,2,25,3,3,5,0,1,0,0,1,0,0,1,0,0,0,0
13335,0,0,1,5,41,2,2,1,0,1,0,0,1,0,0,0,0,0,0,1
13336,0,0,0,3,63,4,0,8,0,1,0,0,1,0,1,0,0,0,0,0
13337,0,0,1,3,16,2,3,5,0,1,0,0,0,1,0,1,0,0,0,0
13338,0,0,1,3,17,2,2,9,0,1,0,0,1,0,0,0,0,0,0,1
13339,0,0,1,3,15,2,3,1,0,1,0,0,1,0,0,0,0,0,0,1
13340,0,0,1,4,19,2,0,9,0,1,0,0,0,1,0,1,0,0,0,0
13341,0,0,1,3,5,3,3,5,0,1,0,0,0,1,0,0,0,1,0,0
13342,0,0,1,6,31,4,0,5,0,1,0,0,1,0,0,1,0,0,0,0
13343,0,0,1,6,8,2,0,1,0,1,0,0,1,0,1,0,0,0,0,0
13344,0,0,1,1,66,0,0,4,0,1,0,0,0,1,0,1,0,0,0,0
13345,0,0,1,3,10,2,2,5,0,1,0,0,0,1,0,1,0,0,0,0
13346,0,0,1,6,19,2,2,5,0,1,0,0,0,1,0,1,0,0,0,0
13347,0,0,1,3,31,2,3,1,0,1,0,0,0,1,0,1,0,0,0,0
13348,0,0,1,1,38,3,2,1,0,1,0,0,0,1,0,1,0,0,0,0
13349,0,0,1,4,44,4,0,1,0,1,0,0,1,0,0,1,0,0,0,0
13350,0,0,1,6,38,2,0,5,0,1,0,0,1,0,0,0,0,0,0,1
13351,0,0,1,3,3,3,3,9,0,1,0,0,0,1,1,0,0,0,0,0
13352,0,0,0,2,79,4,0,1,0,1,0,0,1,0,0,1,0,0,0,0
13353,0,0,1,2,14,3,2,5,0,1,0,0,0,1,0,1,0,0,0,0
13354,0,0,1,3,16,3,2,1,0,1,0,0,1,0,1,0,0,0,0,0
13355,0,1,1,3,8,3,3,8,0,1,0,0,1,0,0,0,0,0,1,0
13356,0,0,1,0,61,2,0,1,0,1,0,0,1,0,0,1,0,0,0,0
13357,0,0,1,7,11,3,3,5,0,1,0,0,0,1,1,0,0,0,0,0
13358,0,0,0,3,37,4,2,5,0,1,0,0,1,0,0,1,0,0,0,0
13359,0,0,1,4,4,3,3,8,0,1,0,0,1,0,1,0,0,0,0,0
13360,0,1,1,2,19,2,4,5,0,1,0,0,1,0,0,0,0,0,0,1
13361,0,0,1,3,44,2,2,3,0,1,0,0,1,0,0,0,0,0,0,1
13362,0,0,1,2,26,2,3,1,0,1,0,0,0,1,0,1,0,0,0,0
13363,0,0,1,5,38,2,0,1,0,1,0,0,1,0,0,0,0,0,0,1
13364,0,0,0,1,4,3,3,5,0,1,0,0,1,0,0,0,0,0,0,1
13365,0,0,1,2,34,4,0,1,0,1,0,0,1,0,0,1,0,0,0,0
13366,0,0,1,0,49,4,0,1,0,1,0,0,1,0,0,1,0,0,0,0
13367,0,0,1,3,44,2,2,1,0,1,0,0,0,1,0,1,0,0,0,0
13368,0,0,0,0,59,4,0,1,0,1,0,0,1,0,0,1,0,0,0,0
13369,0,0,1,5,41,4,2,1,0,1,0,0,1,0,1,0,0,0,0,0
13370,0,0,1,3,12,2,2,1,0,1,0,0,1,0,0,0,0,0,0,1
13371,0,0,0,3,5,2,2,5,0,1,0,0,1,0,0,1,0,0,0,0
13372,0,0,1,4,7,2,2,5,0,1,0,0,1,0,0,0,0,0,0,1
13373,0,0,0,5,22,2,2,5,0,1,0,0,1,0,0,0,0,0,0,1
13374,0,1,1,4,16,2,2,9,0,1,0,0,0,1,0,1,0,0,0,0
13375,0,0,1,6,26,2,3,1,0,1,0,0,0,1,0,1,0,0,0,0
13376,0,0,0,2,39,2,0,5,0,1,0,0,1,0,0,0,0,0,0,1
13377,0,1,1,4,5,3,2,1,0,1,0,0,1,0,1,0,0,0,0,0
13378,0,0,1,1,59,0,0,4,0,1,0,0,1,0,0,1,0,0,0,0
13379,0,0,1,3,1,3,3,8,0,1,0,0,1,0,1,0,0,0,0,0
13380,0,0,1,6,19,2,2,1,0,1,0,0,1,0,0,0,0,0,0,1
13381,0,0,1,5,46,2,3,1,0,1,0,0,0,1,0,1,0,0,0,0
13382,0,0,1,8,27,2,0,1,0,1,0,0,1,0,0,0,0,0,0,1
13383,0,0,1,3,29,2,0,3,0,1,0,0,0,1,0,1,0,0,0,0
13384,0,0,1,1,22,2,3,2,0,1,0,0,1,0,0,0,0,0,0,1
13385,0,0,0,1,43,4,2,1,0,1,0,0,1,0,0,1,0,0,0,0
13386,0,0,1,2,29,2,2,1,0,1,0,0,1,0,0,0,0,0,0,1
13387,0,0,1,5,21,2,2,9,0,1,0,0,1,0,0,0,0,0,0,1
13388,0,0,0,5,31,2,0,1,0,1,0,0,1,0,0,0,0,0,0,1
13389,0,0,1,7,33,2,0,5,0,1,0,0,1,0,0,0,0,0,0,1
13390,0,0,1,1,3,3,3,1,0,1,0,0,1,0,0,0,0,1,0,0
13391,0,0,1,3,31,2,3,1,0,1,0,0,0,1,0,1,0,0,0,0
13392,0,0,1,6,31,2,2,1,0,1,0,0,0,1,0,1,0,0,0,0
13393,0,0,1,3,16,2,2,1,0,1,0,0,0,1,0,1,0,0,0,0
13394,0,1,1,2,14,3,2,5,0,1,0,0,0,1,1,0,0,0,0,0
13395,0,1,1,3,14,2,2,8,0,1,0,0,1,0,0,0,0,0,0,1
13396,0,0,1,5,25,2,2,1,0,1,0,0,0,1,0,1,0,0,0,0
13397,0,0,1,4,8,0,2,5,0,1,0,0,1,0,1,0,0,0,0,0
13398,0,0,1,2,15,2,2,1,0,1,0,0,1,0,0,0,0,0,0,1
13399,0,0,1,1,36,4,0,5,0,1,0,0,1,0,0,1,0,0,0,0
13400,0,1,0,2,17,2,2,5,0,1,0,0,1,0,0,0,0,0,0,1
13401,0,0,0,3,38,2,0,5,0,1,0,0,0,1,0,1,0,0,0,0
13402,0,1,1,3,12,2,3,8,0,1,0,0,1,0,0,0,0,0,0,1
13403,0,1,1,0,5,3,2,5,0,1,0,0,0,1,0,1,0,0,0,0
13404,0,1,1,0,47,4,1,5,0,1,0,0,1,0,0,1,0,0,0,0
13405,0,0,1,3,10,2,2,5,0,1,0,0,0,1,0,1,0,0,0,0
13406,0,0,1,2,6,3,2,5,0,1,0,0,1,0,0,1,0,0,0,0
13407,0,0,1,3,11,2,0,1,0,1,0,0,1,0,0,0,0,0,0,1
13408,0,0,1,5,14,2,0,1,0,1,0,0,1,0,0,0,0,0,0,1
13409,0,0,1,1,15,2,0,1,0,1,0,0,1,0,0,0,0,0,0,1
13410,0,0,0,0,38,4,2,5,0,1,0,0,1,0,0,1,0,0,0,0
13411,0,0,1,2,55,2,2,5,0,1,0,0,0,1,0,1,0,0,0,0
13412,0,0,1,1,3,3,3,1,0,1,0,0,1,0,0,1,0,0,0,0
13413,0,0,1,3,44,2,0,1,0,1,0,0,0,1,0,1,0,0,0,0
13414,0,0,1,2,12,2,2,5,0,1,0,0,0,1,0,1,0,0,0,0
13415,0,0,1,6,19,2,2,8,0,1,0,0,1,0,0,0,0,0,0,1
13416,0,0,0,3,12,2,2,1,0,1,0,0,1,0,0,0,0,0,0,1
13417,0,0,0,1,39,4,2,1,0,1,0,0,0,1,0,1,0,0,0,0
13418,0,0,1,5,18,2,2,5,0,1,0,0,1,0,0,0,0,0,0,1
13419,0,1,1,4,15,2,5,1,0,1,0,0,0,1,0,1,0,0,0,0
13420,0,0,1,6,24,2,2,1,0,1,0,0,0,1,0,1,0,0,0,0
13421,0,0,0,2,39,3,2,1,0,1,0,0,0,1,1,0,0,0,0,0
13422,0,0,0,6,0,3,2,8,0,1,0,0,1,0,1,0,0,0,0,0
13423,0,0,1,0,21,2,2,9,0,1,0,0,0,1,0,1,0,0,0,0
13424,0,0,1,8,3,3,3,5,0,1,0,0,0,1,1,0,0,0,0,0
13425,0,1,1,4,12,3,3,8,0,1,0,0,1,0,0,0,0,0,1,0
13426,0,0,1,5,15,2,0,5,0,1,0,0,1,0,0,0,0,0,0,1
13427,0,0,1,5,1,3,3,8,0,1,0,0,1,0,1,0,0,0,0,0
13428,0,1,1,2,25,2,2,1,0,1,0,0,0,1,0,1,0,0,0,0
13429,0,0,1,2,51,4,0,1,0,1,0,0,1,0,0,1,0,0,0,0
13430,0,0,1,3,25,2,3,5,0,1,0,0,0,1,0,1,0,0,0,0
13431,0,0,1,5,3,3,3,8,0,1,0,0,0,1,1,0,0,0,0,0
13432,0,0,1,6,3,3,2,1,0,1,0,0,0,1,1,0,0,0,0,0
13433,0,0,1,0,56,4,2,8,0,1,0,0,0,1,0,1,0,0,0,0
13434,0,1,1,3,0,3,2,5,0,1,0,0,1,0,1,0,0,0,0,0
13435,0,0,1,6,23,2,2,1,0,1,0,0,0,1,0,1,0,0,0,0
13436,0,1,1,4,7,0,3,8,0,1,0,0,1,0,1,0,0,0,0,0
13437,0,1,1,0,69,4,2,8,0,1,0,0,1,0,0,1,0,0,0,0
13438,0,0,1,0,38,4,2,1,0,1,0,0,1,0,0,1,0,0,0,0
13439,0,1,1,0,9,3,4,2,0,1,0,0,1,0,0,1,0,0,0,0
13440,0,0,1,5,30,2,0,1,0,1,0,0,0,1,0,1,0,0,0,0
13441,0,0,1,3,15,2,0,5,0,1,0,0,0,1,0,1,0,0,0,0
13442,0,0,0,4,18,2,2,1,0,1,0,0,1,0,0,0,0,0,0,1
13443,0,0,1,3,18,2,2,5,0,1,0,0,1,0,0,0,0,0,0,1
13444,0,0,1,4,11,3,3,9,0,1,0,0,0,1,1,0,0,0,0,0
13445,0,0,1,2,8,3,3,1,0,1,0,0,1,0,1,0,0,0,0,0
